1,1301,東証1部,極洋
577,2453,東証1部,ジャパンベストレスキューシステム
578,2454,JQスタンダード,オールアバウト
579,2458,JQスタンダード,夢テクノロジー
580,2459,東証マザーズ,アウンコンサルティング
581,2461,東証1部,ファンコミュニケーションズ
582,2462,東証1部,ジェイコムホールディングス
583,2464,東証マザーズ,ビジネス・ブレークスルー
584,2466,東証1部,PGMホールディングス
585,2468,東証マザーズ,フュートレック
586,2469,JQスタンダード,ヒビノ
587,2471,JQスタンダード,エスプール
588,2475,東証1部,WDBホールディングス
589,2477,東証マザーズ,比較.com
590,2479,JQグロース,ジェイテック
591,2480,JQスタンダード,システム・ロケーション
592,2481,JQスタンダード,タウンニュース社
593,2483,JQスタンダード,翻訳センター
594,2484,JQスタンダード,夢の街創造委員会
595,2485,東証1部,ティア
596,2487,JQスタンダード,CDG
597,2488,JQスタンダード,日本サード・パーティ
598,2489,東証マザーズ,アドウェイズ
599,2491,東証1部,バリューコマース
600,2492,東証マザーズ,インフォマート
601,2493,JQスタンダード,イーサポートリンク
602,2497,東証マザーズ,ユナイテッド
603,2498,JQスタンダード,ACKグループ
604,2499,東証2部,日本和装ホールディングス
605,2501,東証1部,サッポロホールディングス
606,2501,札証,サッポロホールディングス
607,2502,東証1部,アサヒグループホールディングス
608,2503,東証1部,キリンホールディングス
609,2503,福証,キリンホールディングス
610,2503,札証,キリンホールディングス
611,2531,東証1部,宝ホールディングス
612,2533,東証1部,オエノンホールディングス
613,2538,東証2部,ジャパン・フード&リカー・アライアンス
614,2540,東証1部,養命酒製造
615,2573,東証2部,北海道コカ・コーラボトリング
616,2573,札証,北海道コカ・コーラボトリング
617,2579,東証1部,コカ・コーラウエスト
618,2579,福証,コカ・コーラウエスト
619,2580,東証1部,コカ・コーライーストジャパン
620,2587,東証1部,サントリー食品インターナショナル
621,2588,東証2部,ウォーターダイレクト
622,2590,東証1部,ダイドードリンコ
623,2593,東証1部,伊藤園
624,25935,東証1部,伊藤園 第1種  優先
625,2594,東証1部,キーコーヒー
626,2597,東証1部,ユニカフェ
627,2599,東証1部,ジャパンフーズ
628,2602,東証1部,日清オイリオグループ
629,2607,東証1部,不二製油
630,2608,東証2部,ボーソー油脂
631,2611,東証2部,攝津製油
632,2612,東証1部,かどや製油
633,2613,東証1部,J-オイルミルズ
634,2651,東証1部,ローソン
635,2652,東証マザーズ,まんだらけ
636,2653,JQスタンダード,イオン九州
637,2654,東証2部,アスモ
638,2655,東証2部,マックスバリュ東北
639,2656,JQスタンダード,ベクター
640,2658,JQスタンダード,ウライ
641,2659,東証1部,サンエー
642,2660,東証1部,キリン堂
643,2662,東証1部,ダイユーエイト
644,2664,東証1部,カワチ薬品
645,2665,東証2部,三井情報
646,2666,JQスタンダード,オートウェーブ
647,2667,JQスタンダード,イメージ ワン
648,2668,東証2部,タビオ
649,2669,JQスタンダード,カネ美食品
650,2670,東証1部,エービーシー・マート
651,2673,JQスタンダード,夢みつけ隊
652,2674,東証1部,ハードオフコーポレーション
653,2675,東証2部,ダイナック
654,2676,東証1部,高千穂交易
655,2678,東証1部,アスクル
656,2681,東証1部,ゲオホールディングス
657,2683,東証2部,魚喜
658,2685,東証1部,アダストリアホールディングス
659,2687,東証1部,シー・ヴイ・エス・ベイエリア
660,2689,東証2部,カワニシホールディングス
661,2692,東証1部,伊藤忠食品
662,2693,JQスタンダード,YKT
663,2694,JQスタンダード,ジー・テイスト
664,2695,東証1部,くらコーポレーション
665,2698,東証1部,キャンドゥ
666,2700,JQスタンダード,木徳神糧
667,2702,JQスタンダード,日本マクドナルドホールディングス
668,2703,JQスタンダード,日本ライトン
669,2705,JQスタンダード,大戸屋ホールディングス
670,2706,JQスタンダード,ブロッコリー
671,2708,JQスタンダード,久世
672,2710,JQスタンダード,シーエスロジネット
673,2712,JQスタンダード,スターバックス コーヒー ジャパン
674,2714,JQスタンダード,プラマテルズ
675,2715,東証1部,エレマテック
676,2719,東証2部,キタムラ
677,2721,JQスタンダード,ジェイホールディングス
678,2722,JQスタンダード,アイケイ
679,2724,JQグロース,インスパイアー
680,2726,東証1部,パル
681,2729,東証1部,JALUX
682,2730,東証1部,エディオン
683,2733,東証1部,あらた
684,2734,東証1部,サーラコーポレーション
685,2735,東証1部,ワッツ
686,2736,JQスタンダード,サダマツ
687,2737,東証1部,トーメンデバイス
688,2742,JQスタンダード,ハローズ
689,2743,JQスタンダード,ハイブリッド・サービス
690,2747,JQスタンダード,北雄ラッキー
691,2749,東証1部,JPホールディングス
692,2750,JQスタンダード,石光商事
693,2751,JQスタンダード,テンポスバスターズ
694,2752,JQスタンダード,フジオフードシステム
695,2753,東証1部,あみやき亭
696,2754,JQスタンダード,東葛ホールディングス
697,2759,JQスタンダード,アイフラッグ
698,2760,東証1部,東京エレクトロン デバイス
699,2761,JQスタンダード,トシン・グループ
700,2762,東証2部,三光マーケティングフーズ
701,2763,JQスタンダード,エフティコミュニケーションズ
702,2764,東証1部,ひらまつ
703,2766,東証マザーズ,日本風力開発
704,2767,JQスタンダード,フィールズ
705,2768,東証1部,双日
706,2769,JQスタンダード,ヴィレッジヴァンガードコーポレーション
707,2772,東証1部,ゲンキー
708,2773,JQスタンダード,ミューチュアル
709,2776,JQスタンダード,クリムゾン
710,2777,JQスタンダード,カッシーナ・イクスシー
711,2778,JQスタンダード,パレモ
712,2780,東証2部,コメ兵
713,2782,JQスタンダード,セリア
714,2784,東証1部,アルフレッサ ホールディングス
715,2786,東証2部,サッポロドラッグストアー
716,2786,札証,サッポロドラッグストアー
717,2788,東証マザーズ,アップルインターナショナル
718,2789,JQスタンダード,カルラ
719,2790,JQスタンダード,ナフコ
720,2791,東証1部,大黒天物産
721,2792,東証1部,ハニーズ
722,2795,JQスタンダード,日本プリメックス
723,2796,東証2部,ファーマライズホールディングス
724,2798,東証マザーズ,ワイズテーブルコーポレーション
725,2799,JQスタンダード,パイオン
726,2801,東証1部,キッコーマン
727,2802,東証1部,味の素
728,2804,東証2部,ブルドックソース
729,2805,東証2部,エスビー食品
730,2806,東証2部,ユタカフーズ
731,2809,東証1部,キユーピー
732,2810,東証1部,ハウス食品グループ本社
733,2811,東証1部,カゴメ
734,2812,東証1部,焼津水産化学工業
735,2813,JQスタンダード,和弘食品
736,2814,JQスタンダード,佐藤食品工業
737,2815,東証1部,アリアケジャパン
738,2816,東証2部,ダイショー
739,2817,JQスタンダード,ギャバン
740,2818,東証2部,ピエトロ
741,2819,東証2部,エバラ食品工業
742,2830,東証2部,アヲハタ
743,2831,東証2部,はごろもフーズ
744,2871,東証1部,ニチレイ
745,2872,東証2部,セイヒョー
746,2874,東証1部,横浜冷凍
747,2875,東証1部,東洋水産
748,2876,JQスタンダード,ジェーシー・コムサ
749,2877,JQスタンダード,日東ベスト
750,2882,東証1部,イートアンド
751,2892,東証2部,日本食品化工
752,2894,東証2部,石井食品
753,2897,東証1部,日清食品ホールディングス
754,2899,東証1部,永谷園
755,2901,JQスタンダード,石垣食品
756,2903,東証2部,シノブフーズ
757,2904,東証2部,一正蒲鉾
758,2905,JQスタンダード,オーケー食品工業
759,2907,東証2部,あじかん
760,2908,東証1部,フジッコ
761,2910,東証1部,ロック・フィールド
762,2911,東証2部,旭松食品
763,2914,東証1部,日本たばこ産業
764,2915,東証1部,ケンコーマヨネーズ
765,2916,JQスタンダード,仙波糖化工業
766,2917,JQスタンダード,大森屋
767,2918,東証1部,わらべや日洋
768,2919,福証,マルタイ
769,2922,東証1部,なとり
770,2923,東証2部,佐藤食品工業
771,2924,東証2部,イフジ産業
772,2924,福証,イフジ産業
773,2925,JQスタンダード,ピックルスコーポレーション
774,2926,東証マザーズ,篠崎屋
775,2927,JQスタンダード,AFC-HDアムスライフサイエンス
776,2928,札証アンビシャス,健康コーポレーション
777,2929,東証マザーズ,ファーマフーズ
778,2930,札証,北の達人コーポレーション
779,2931,東証マザーズ,ユーグレナ
780,3001,東証1部,片倉工業
781,3002,東証1部,グンゼ
782,3003,東証1部,ヒューリック
783,3004,東証1部,神栄
784,3010,東証2部,価値開発
785,3011,東証2部,バナーズ
786,3020,JQスタンダード,アプライド
787,3021,東証マザーズ,パシフィックネット
788,3022,東証1部,山下医科器械
789,3023,東証1部,ラサ商事
790,3024,JQスタンダード,クリエイト
791,3027,JQスタンダード,レデイ薬局
792,3028,東証1部,アルペン
793,3030,JQスタンダード,ハブ
794,3031,東証マザーズ,ラクーン
795,3034,東証1部,クオール
796,3035,JQスタンダード,ケイティケイ
797,3036,東証1部,アルコニックス
798,3038,東証1部,神戸物産
799,3039,東証TPM,碧
800,3040,JQスタンダード,ソリトンシステムズ
801,3041,東証マザーズ,ビューティ花壇
802,3042,JQグロース,セキュアヴェイル
803,3043,JQグロース,モジュレ
804,3045,東証2部,カワサキ
805,3046,東証1部,ジェイアイエヌ
806,3047,福証Q-Board,TRUCK-ONE
807,3048,東証1部,ビックカメラ
808,3050,東証1部,DCMホールディングス
809,3053,東証マザーズ,ペッパーフードサービス
810,3054,JQスタンダード,ハイパー
811,3055,札証,ほくやく・竹山ホールディングス
812,3058,JQスタンダード,三洋堂ホールディングス
813,3059,東証2部,ヒラキ
814,3063,東証マザーズ,ジェイグループホールディングス
815,3064,東証1部,MonotaRO
816,3065,JQスタンダード,ライフフーズ
817,3067,東証マザーズ,東京一番フーズ
818,3068,JQスタンダード,WDI
819,3069,JQスタンダード,アスラポート・ダイニング
820,3070,JQグロース,アマガサ
821,3071,東証マザーズ,ストリーム
822,3073,JQスタンダード,ダイヤモンドダイニング
823,3075,JQスタンダード,銚子丸
824,3076,東証1部,あい ホールディングス
825,3077,JQスタンダード,ホリイフードサービス
826,3079,東証2部,ディーブイエックス
827,3080,JQスタンダード,ジェーソン
828,3082,東証1部,きちり
829,3083,JQスタンダード,シーズメン
830,3085,東証1部,アークランドサービス
831,3086,東証1部,J.フロント リテイリング
832,3087,東証1部,ドトール・日レスホールディングス
833,3088,東証1部,マツモトキヨシホールディングス
834,3089,JQスタンダード,テクノアルファ
835,3090,JQグロース,ミネルヴァ・ホールディングス
836,3091,東証1部,ブロンコビリー
837,3092,東証1部,スタートトゥデイ
838,3093,東証マザーズ,トレジャー・ファクトリー
839,3094,JQスタンダード,スーパーバリュー
840,3096,JQスタンダード,オーシャンシステム
841,3097,東証1部,物語コーポレーション
842,3098,東証1部,ココカラファイン
843,3099,東証1部,三越伊勢丹ホールディングス
844,3099,福証,三越伊勢丹ホールディングス
845,3101,東証1部,東洋紡
846,3103,東証1部,ユニチカ
847,3104,東証1部,富士紡ホールディングス
848,3105,東証1部,日清紡ホールディングス
849,3105,福証,日清紡ホールディングス
850,3105,札証,日清紡ホールディングス
851,3106,東証1部,倉敷紡績
852,3107,東証1部,ダイワボウホールディングス
853,3109,東証1部,シキボウ
854,3110,東証1部,日東紡績
855,3111,東証2部,オーミケンシ
856,3113,東証2部,Oak キャピタル
857,3116,東証1部,トヨタ紡織
858,3121,東証2部,マーチャント・バンカーズ
859,3123,東証2部,サイボー
860,3125,東証2部,新内外綿
861,3140,JQグロース,イデアインターナショナル
862,3141,東証1部,ウエルシアホールディングス
863,3143,東証2部,オーウイル
864,3147,JQスタンダード,リックコーポレーション
865,3148,東証1部,クリエイトSDホールディングス
866,3150,JQスタンダード,グリムス
867,3151,東証1部,バイタルケーエスケー・ホールディングス
868,3153,東証1部,八洲電機
869,3154,JQスタンダード,メディアスホールディングス
870,3156,東証1部,UKCホールディングス
871,3157,JQスタンダード,ジューテックホールディングス
872,3159,東証1部,丸善CHIホールディングス
873,3160,東証2部,大光
874,3161,東証2部,アゼアス
875,3165,JQスタンダード,フーマイスターエレクトロニクス
876,3166,東証2部,OCHIホールディングス
877,3166,福証,OCHIホールディングス
878,3167,東証1部,TOKAIホールディングス
879,3168,東証2部,クロタニコーポレーション
880,3169,東証マザーズ,ミサワ
881,3170,JQスタンダード,アイセイ薬局
882,3171,JQスタンダード,マックスバリュ九州
883,3172,JQスタンダード,ティーライフ
884,3173,JQスタンダード,大阪工機
885,3174,JQスタンダード,ハピネス・アンド・ディ
886,3175,東証1部,エー・ピーカンパニー
887,3176,東証1部,三洋貿易
888,3177,JQスタンダード,ありがとうサービス
889,3178,東証1部,チムニー
890,3179,東証マザーズ,シュッピン
891,3180,東証マザーズ,ビューティガレージ
892,3181,JQスタンダード,買取王国
893,3182,東証マザーズ,オイシックス
894,3183,東証2部,ウイン・パートナーズ
895,3184,東証2部,ICDAホールディングス
896,3185,東証マザーズ,夢展望
897,3186,東証マザーズ,ネクステージ
898,3187,東証マザーズ,サンワカンパニー
899,3188,東証TPM,エコグリーン
900,3189,JQスタンダード,ANAP
901,3190,JQスタンダード,ホットマン
902,3191,東証1部,ジョイフル本田
903,3192,JQスタンダード,白鳩
904,3201,東証1部,日本毛織
905,3202,東証1部,大東紡織
906,3204,東証1部,トーア紡コーポレーション
907,3205,東証1部,ダイドーリミテッド
908,3209,東証2部,カネヨウ
909,3225,東証1部,東京建物不動産販売
910,3226,東証,日本アコモデーションファンド投資法人 投資証券
911,3227,東証,MIDリート投資法人 投資証券
912,3228,東証1部,三栄建築設計
913,3230,JQスタンダード,スター・マイカ
914,3231,東証1部,野村不動産ホールディングス
915,3234,東証,森ヒルズリート投資法人 投資証券
916,3236,JQスタンダード,プロパスト
917,3237,東証マザーズ,イントランス
918,3238,東証2部,セントラル総合開発
919,3240,東証,野村不動産レジデンシャル投資法人 投資証券
920,3241,JQスタンダード,ウィル
921,3242,JQスタンダード,アーバネットコーポレーション
922,3244,JQスタンダード,サムティ
923,3245,東証マザーズ,ディア・ライフ
924,3246,JQスタンダード,コーセーアールイー
925,3246,福証,コーセーアールイー
926,3248,東証マザーズ,アールエイジ
927,3249,東証,産業ファンド投資法人 投資証券
928,3250,JQスタンダード,エー・ディー・ワークス
929,3251,東証マザーズ,駐車場綜合研究所
930,3254,東証1部,プレサンスコーポレーション
931,3258,東証1部,常和ホールディングス
932,3261,福証Q-Board,グランディーズ
933,3263,東証,大和ハウスリート投資法人 投資証券
934,3264,JQスタンダード,アスコット
935,3266,JQスタンダード,ファンドクリエーショングループ
936,3269,東証,アドバンス・レジデンス投資法人 投資証券
937,3271,東証2部,THEグローバル社
938,3275,JQスタンダード,ハウスコム
939,3276,東証2部,日本管理センター
940,3277,東証2部,サンセイランディック
941,3278,東証,ケネディクス・レジデンシャル投資法人 投資証券
942,3279,東証,アクティビア・プロパティーズ投資法人 投資証券
943,3280,東証マザーズ,エストラスト
944,3281,東証,GLP投資法人 投資証券
945,3282,東証,コンフォリア・レジデンシャル投資法人 投資証券
946,3283,東証,日本プロロジスリート投資法人 投資証券
947,3284,東証1部,フージャースホールディングス
948,3285,東証,野村不動産マスターファンド投資法人 投資証券
949,3286,東証マザーズ,トラストホールディングス
950,3286,福証Q-Board,トラストホールディングス
951,3287,東証,星野リゾート・リート投資法人 投資証券
952,3288,東証1部,オープンハウス
953,3289,東証1部,東急不動産ホールディングス
954,3290,東証,SIA不動産投資法人 投資証券
955,3291,東証1部,飯田グループホールディングス
956,3292,東証,イオンリート投資法人 投資証券
957,3293,JQスタンダード,アズマハウス
958,3294,JQスタンダード,イーグランド
959,3295,東証,ヒューリックリート投資法人 投資証券
960,3296,東証,日本リート投資法人 投資証券
961,3297,JQスタンダード,東武住販
962,3297,福証Q-Board,東武住販
963,3298,東証,インベスコ・オフィス・ジェイリート投資法人 投資証券
964,3299,東証マザーズ,ムゲンエステート
965,3302,東証1部,帝国繊維
966,3306,東証2部,日本製麻
967,3313,東証1部,ブックオフコーポレーション
968,3315,東証1部,日本コークス工業
969,3316,JQスタンダード,東京日産コンピュータシステム
970,3317,JQスタンダード,フライングガーデン
971,3318,JQスタンダード,メガネスーパー
972,3319,東証マザーズ,ゴルフダイジェスト・オンライン
973,3320,東証2部,クロスプラス
974,3321,東証1部,ミタチ産業
975,3322,JQスタンダード,アルファグループ
976,3323,JQスタンダード,レカム
977,3325,東証マザーズ,ケンコーコム
978,3326,JQスタンダード,ランシステム
979,3328,東証マザーズ,ネットプライスドットコム
980,3329,JQスタンダード,東和フードサービス
981,3331,JQスタンダード,雑貨屋ブルドッグ
982,3333,東証1部,あさひ
983,3341,東証1部,日本調剤
984,3344,JQスタンダード,ワンダーコーポレーション
985,3347,東証マザーズ,トラスト
986,3349,東証1部,コスモス薬品
987,3350,JQスタンダード,レッド・プラネット・ジャパン
988,3352,JQスタンダード,バッファロー
989,3353,JQスタンダード,メディカル一光
990,3355,東証2部,クリヤマホールディングス
991,3356,JQスタンダード,テリロジー
992,3358,JQスタンダード,ワイエスフード
993,3359,東証マザーズ,タイセイ
994,3359,福証Q-Board,タイセイ
995,3360,東証1部,シップヘルスケアホールディングス
996,3361,東証1部,トーエル
997,3366,東証1部,一六堂
998,3370,JQスタンダード,フジタコーポレーション
999,3371,東証1部,ソフトクリエイトホールディングス
1000,3372,東証マザーズ,関門海
1001,3374,JQスタンダード,内外テック
1002,3375,JQスタンダード,ZOA
1003,3376,JQスタンダード,オンリー
1004,3377,東証2部,バイク王&カンパニー
1005,3382,東証1部,セブン&アイ・ホールディングス
1006,3385,東証2部,薬王堂
1007,3386,JQスタンダード,コスモ・バイオ
1008,3387,東証1部,クリエイト・レストランツ・ホールディングス
1009,3388,東証2部,明治電機工業
1010,3390,JQスタンダード,ユニバーサルソリューションシステムズ
1011,3391,東証1部,ツルハホールディングス
1012,3392,東証2部,デリカフーズ
1013,3393,東証1部,スターティア
1014,3394,東証マザーズ,ネットワークバリューコンポネンツ
1015,3395,東証1部,サンマルクホールディングス
1016,3396,東証1部,フェリシモ
1017,3397,東証1部,トリドール
1018,3398,東証1部,クスリのアオキ
1019,3399,JQスタンダード,丸千代山岡家
1020,3401,東証1部,帝人
1021,3402,東証1部,東レ
1022,3405,東証1部,クラレ
1023,3407,東証1部,旭化成
1024,3408,東証1部,サカイオーベックス
1025,3409,東証2部,北日本紡績
1026,3420,東証2部,ケー・エフ・シー
1027,3421,東証1部,稲葉製作所
1028,3423,JQスタンダード,エスイー
1029,3424,JQスタンダード,ミヤコ
1030,3426,JQスタンダード,アトムリビンテック
1031,3431,東証1部,宮地エンジニアリンググループ
1032,3433,東証1部,トーカロ
1033,3434,東証1部,アルファCo
1034,3435,JQスタンダード,サンコーテクノ
1035,3436,東証1部,SUMCO
1036,3437,JQスタンダード,特殊電極
1037,3439,JQスタンダード,三ツ知
1038,3440,福証Q-Board,日創プロニティ
1039,3441,JQスタンダード,山王
1040,3443,東証1部,川田テクノロジーズ
1041,3444,JQスタンダード,菊池製作所
1042,3501,東証1部,住江織物
1043,3512,東証1部,日本フエルト
1044,3513,東証1部,イチカワ
1045,3514,東証1部,日本バイリーン
1046,3515,JQスタンダード,フジコー
1047,3521,東証1部,エコナックホールディングス
1048,3524,東証1部,日東製網
1049,3526,東証1部,芦森工業
1050,3528,東証2部,グローベルス
1051,3529,東証1部,アツギ
1052,3551,東証1部,ダイニック
1053,3553,東証1部,共和レザー
1054,3569,東証1部,セーレン
1055,3571,東証2部,ソトー
1056,3577,東証1部,東海染工
1057,3578,東証2部,倉庫精練
1058,3580,東証1部,小松精練
1059,3583,東証2部,オーベクス
1060,3587,JQスタンダード,プリンシバル・コーポレーション
1061,3591,東証1部,ワコールホールディングス
1062,3593,東証1部,ホギメディカル
1063,3597,東証2部,自重堂
1064,3598,東証2部,山喜
1065,3599,JQスタンダード,コーコス信岡
1066,3600,東証2部,フジックス
1067,3604,東証2部,川本産業
1068,3606,東証1部,レナウン
1069,3607,東証1部,クラウディア
1070,3608,東証1部,TSIホールディングス
1071,3622,東証マザーズ,ネットイヤーグループ
1072,3623,東証マザーズ,ビリングシステム
1073,3624,東証マザーズ,アクセルマーク
1074,3625,JQグロース,テックファーム
1075,3626,東証1部,ITホールディングス
1076,3627,東証1部,ネオス
1077,3628,東証マザーズ,データホライゾン
1078,3630,東証1部,電算システム
1079,3632,東証1部,グリー
1080,3633,JQスタンダード,GMOペパボ
1081,3634,東証マザーズ,ソケッツ
1082,3635,東証1部,コーエーテクモホールディングス
1083,3636,東証1部,三菱総合研究所
1084,3639,東証1部,ボルテージ
1085,3640,東証1部,電算
1086,3641,JQスタンダード,パピレス
1087,3645,東証マザーズ,日本メディカルネットコミュニケーションズ
1088,3646,東証マザーズ,駅探
1089,3647,東証マザーズ,コネクトホールディングス
1090,3648,東証1部,AGS
1091,3649,JQスタンダード,ピーエスシー
1092,3652,東証マザーズ,ディジタルメディアプロフェッショナル
1093,3653,東証マザーズ,モルフォ
1094,3654,東証1部,ヒト・コミュニケーションズ
1095,3655,東証1部,ブレインパッド
1096,3656,東証1部,KLab
1097,3657,東証1部,ポールトゥウィン・ピットクルーホールディングス
1098,3658,東証1部,イーブックイニシアティブジャパン
1099,3659,東証1部,ネクソン
1100,3660,東証1部,アイスタイル
1101,3661,東証1部,エムアップ
1102,3662,東証1部,エイチーム
1103,3663,東証2部,アートスパークホールディングス
1104,3664,東証マザーズ,モブキャスト
1105,3665,東証マザーズ,エニグモ
1106,3666,JQスタンダード,テクノスジャパン
1107,3667,東証1部,enish
1108,3668,東証1部,コロプラ
1109,3669,東証1部,モバイルクリエイト
1110,3669,福証,モバイルクリエイト
1111,3670,JQスタンダード,協立情報通信
1112,3671,東証マザーズ,ソフトマックス
1113,3672,東証1部,オルトプラス
1114,3673,東証1部,ブロードリーフ
1115,3674,東証マザーズ,オークファン
1116,3675,東証マザーズ,クロス・マーケティンググループ
1117,3676,東証1部,ハーツユナイテッドグループ
1118,3677,JQスタンダード,システム情報
1119,3678,東証マザーズ,メディアドゥ
1120,3679,東証マザーズ,じげん
1121,3680,東証マザーズ,ホットリンク
1122,3681,東証マザーズ,ブイキューブ
1123,3682,東証マザーズ,エンカレッジ・テクノロジ
1124,3683,JQスタンダード,サイバーリンクス
1125,3685,東証マザーズ,みんなのウェディング
1126,3686,東証マザーズ,ディー・エル・イー
1127,3687,東証マザーズ,フィックスターズ
1128,3708,東証1部,特種東海製紙
1129,3710,JQスタンダード,ジョルダン
1130,3711,JQスタンダード,創通
1131,3712,東証マザーズ,情報企画
1132,3715,東証1部,ドワンゴ
1133,3719,JQスタンダード,ジェクシード
1134,3723,東証マザーズ,日本ファルコム
1135,3724,東証1部,ベリサーブ
1136,3726,東証マザーズ,フェヴリナホールディングス
1137,3727,東証マザーズ,アプリックスIPホールディングス
1138,3731,東証マザーズ,京王ズホールディングス
1139,3733,JQスタンダード,ソフトウェア・サービス
1140,3734,東証マザーズ,インテア・ホールディングス
1141,3738,東証1部,ティーガイア
1142,3741,JQスタンダード,セック
1143,3742,東証マザーズ,ITbook
1144,3744,東証マザーズ,サイオステクノロジー
1145,3747,東証マザーズ,インタートレード
1146,3750,東証2部,セブンシーズホールディングス
1147,3751,東証マザーズ,日本アジアグループ
1148,3753,東証マザーズ,フライトホールディングス
1149,3754,JQスタンダード,エキサイト
1150,3756,東証1部,豆蔵ホールディングス
1151,3758,JQスタンダード,アエリア
1152,3760,JQスタンダード,ケイブ
1153,3762,東証1部,テクマトリックス
1154,3763,JQスタンダード,プロシップ
1155,3765,JQスタンダード,ガンホー・オンライン・エンターテイメント
1156,3766,JQスタンダード,システムズ・デザイン
1157,3768,JQスタンダード,リスクモンスター
1158,3769,東証1部,GMOペイメントゲートウェイ
1159,3770,東証1部,ザッパラス
1160,3771,JQスタンダード,システムリサーチ
1161,3772,東証マザーズ,ドリームバイザー・ホールディングス
1162,3773,東証マザーズ,アドバンスト・メディア
1163,3774,東証1部,インターネットイニシアティブ
1164,3776,JQスタンダード,ブロードバンドタワー
1165,3777,JQグロース,ジオネクスト
1166,3778,東証マザーズ,さくらインターネット
1167,3779,JQスタンダード,ジェイ・エスコムホールディングス
1168,3782,東証マザーズ,ディー・ディー・エス
1169,3784,JQスタンダード,ヴィンクス
1170,3785,東証マザーズ,エイティング
1171,3787,東証マザーズ,テクノマセマティカル
1172,3788,東証マザーズ,GMOクラウド
1173,3790,JQスタンダード,日本オフィス・システム
1174,3791,JQスタンダード,IGポート
1175,3793,東証マザーズ,ドリコム
1176,3794,東証2部,エヌ・デーソフトウェア
1177,3796,東証マザーズ,いい生活
1178,3798,JQスタンダード,ULSグループ
1179,3799,東証2部,キーウェアソリューションズ
1180,3800,JQスタンダード,ビーエスピー
1181,3802,札証アンビシャス,エコミック
1182,3803,JQグロース,イメージ情報開発
1183,3804,JQスタンダード,システム ディ
1184,3807,JQグロース,フィスコ
1185,3810,東証マザーズ,サイバーステップ
1186,3811,東証1部,ビットアイル
1187,3814,JQグロース,アルファクス・フード・システム
1188,3815,東証マザーズ,メディア工房
1189,3816,JQスタンダード,大和コンピューター
1190,3817,東証1部,SRAホールディングス
1191,3822,JQスタンダード,Minoriソリューションズ
1192,3823,東証マザーズ,アクロディア
1193,3824,福証Q-Board,メディアファイブ
1194,3825,東証マザーズ,リミックスポイント
1195,3826,東証1部,システムインテグレータ
1196,3827,東証マザーズ外国,ジャパンインベスト・グループ・ピー・エル・シー
1197,3828,東証2部,ニフティ
1198,3831,東証1部,パイプドビッツ
